longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_household,population_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-120.84,38.73,17.0,2616.0,492.0,1158.0,457.0,2.8807,142600.0,5.724288840262582,1.0765864332603938,2.533916849015317,True,False,False,False
-120.81,38.73,38.0,2005.0,385.0,882.0,353.0,2.5104,120500.0,5.6798866855524075,1.0906515580736544,2.498583569405099,True,False,False,False
-120.78,38.74,28.0,4236.0,877.0,2008.0,881.0,2.1603,111300.0,4.808172531214529,0.9954597048808173,2.279228149829739,True,False,False,False
-120.81,38.74,29.0,2259.0,482.0,1099.0,463.0,2.3314,121600.0,4.879049676025918,1.041036717062635,2.373650107991361,True,False,False,False
-120.76,38.76,21.0,3509.0,606.0,1576.0,564.0,2.6392,148500.0,6.221631205673759,1.074468085106383,2.7943262411347516,True,False,False,False
-120.76,38.73,17.0,512.0,129.0,314.0,140.0,1.5625,108300.0,3.657142857142857,0.9214285714285714,2.242857142857143,True,False,False,False
-120.78,38.73,31.0,3117.0,616.0,1606.0,588.0,2.9844,127900.0,5.301020408163265,1.0476190476190477,2.7312925170068025,True,False,False,False
-120.81,38.73,42.0,1276.0,260.0,799.0,259.0,2.7273,128600.0,4.926640926640927,1.0038610038610039,3.0849420849420848,True,False,False,False
-120.78,38.72,19.0,4414.0,767.0,1865.0,699.0,3.6406,150900.0,6.3147353361945635,1.0972818311874106,2.668097281831187,True,False,False,False
-120.67,38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,138100.0,5.26,1.0075,2.65,True,False,False,False
-120.7,38.75,19.0,2325.0,430.0,967.0,376.0,2.9,158700.0,6.183510638297872,1.1436170212765957,2.5718085106382977,True,False,False,False
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,141300.0,6.113960113960114,1.1282051282051282,2.455840455840456,True,False,False,False
-120.58,38.77,15.0,2155.0,394.0,857.0,356.0,4.03,141200.0,6.053370786516854,1.1067415730337078,2.407303370786517,True,False,False,False
-120.58,38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,108700.0,5.206896551724138,1.2727272727272727,2.4733542319749215,True,False,False,False
-120.6,38.76,22.0,1236.0,273.0,615.0,248.0,3.0217,106900.0,4.983870967741935,1.1008064516129032,2.4798387096774195,True,False,False,False
-120.59,38.76,21.0,1728.0,417.0,731.0,334.0,1.7266,94700.0,5.173652694610778,1.248502994011976,2.188622754491018,True,False,False,False
-120.63,38.75,17.0,3145.0,621.0,1432.0,559.0,2.7201,117500.0,5.626118067978533,1.110912343470483,2.5617173524150267,True,False,False,False
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,151700.0,6.119891008174387,1.1185286103542234,2.85149863760218,True,False,False,False
-120.63,38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,140200.0,6.538571428571428,1.1942857142857144,2.777142857142857,True,False,False,False
-120.63,38.68,14.0,1821.0,316.0,769.0,266.0,3.0789,131700.0,6.845864661654136,1.1879699248120301,2.8909774436090228,True,False,False,False
-120.54,38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,136600.0,7.1913875598086126,1.291866028708134,2.6363636363636362,True,False,False,False
-120.76,38.6,14.0,2925.0,625.0,1226.0,437.0,2.5865,133800.0,6.693363844393593,1.4302059496567505,2.805491990846682,True,False,False,False
-120.66,38.61,19.0,2715.0,596.0,1301.0,473.0,2.5042,126400.0,5.739957716701903,1.2600422832980973,2.7505285412262155,True,False,False,False
-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,118800.0,5.439024390243903,1.1280487804878048,2.6036585365853657,True,False,False,False
-120.59,38.53,15.0,432.0,87.0,208.0,73.0,3.6125,100000.0,5.917808219178082,1.1917808219178083,2.8493150684931505,True,False,False,False
-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,98000.0,8.747474747474747,1.8451178451178452,2.68013468013468,True,False,False,False
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,115600.0,34.84375,7.96875,2.6875,True,False,False,False
-120.08,38.8,34.0,1988.0,511.0,36.0,15.0,4.625,162500.0,132.53333333333333,34.06666666666667,2.4,True,False,False,False
-120.88,38.58,8.0,3417.0,604.0,1703.0,623.0,4.0827,170700.0,5.484751203852327,0.9695024077046549,2.7335473515248796,True,False,False,False
-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,208300.0,5.6594827586206895,0.9956896551724138,3.1508620689655173,True,False,False,False
-120.76,38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,155900.0,6.233870967741935,1.1559139784946237,3.0268817204301075,True,False,False,False
-119.81,36.73,51.0,956.0,196.0,662.0,180.0,2.101,56700.0,5.311111111111111,1.0888888888888888,3.6777777777777776,True,False,False,False
-119.81,36.73,47.0,1314.0,416.0,1155.0,326.0,1.372,49600.0,4.030674846625767,1.2760736196319018,3.542944785276074,True,False,False,False
-119.81,36.74,36.0,607.0,155.0,483.0,146.0,1.5625,47500.0,4.157534246575342,1.0616438356164384,3.308219178082192,True,False,False,False
-119.79,36.73,52.0,112.0,28.0,193.0,40.0,1.975,47500.0,2.8,0.7,4.825,True,False,False,False
-119.8,36.73,45.0,925.0,231.0,797.0,228.0,1.7011,44800.0,4.057017543859649,1.013157894736842,3.495614035087719,True,False,False,False
-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,50400.0,3.727536231884058,1.0434782608695652,2.8173913043478263,True,False,False,False
-119.81,36.72,46.0,1414.0,268.0,902.0,243.0,1.5833,56700.0,5.818930041152264,1.102880658436214,3.711934156378601,True,False,False,False
-119.81,36.73,50.0,772.0,194.0,606.0,167.0,2.2206,59200.0,4.622754491017964,1.1616766467065869,3.62874251497006,True,False,False,False
-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,53000.0,5.1443569553805775,1.031496062992126,3.3753280839895012,True,False,False,False
-119.77,36.72,43.0,1763.0,389.0,1623.0,390.0,1.4427,47700.0,4.52051282051282,0.9974358974358974,4.161538461538462,True,False,False,False
-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,43300.0,5.316602316602316,1.2316602316602316,4.942084942084942,True,False,False,False
-119.77,36.73,45.0,1081.0,241.0,821.0,230.0,1.7829,52600.0,4.7,1.0478260869565217,3.5695652173913044,True,False,False,False
-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,46900.0,4.205882352941177,1.0849673202614378,4.529411764705882,True,False,False,False
-119.77,36.74,20.0,1855.0,519.0,1091.0,443.0,1.5547,93900.0,4.187358916478555,1.1715575620767493,2.4627539503386005,True,False,False,False
-119.78,36.74,15.0,1461.0,415.0,924.0,356.0,2.5045,90300.0,4.103932584269663,1.1657303370786516,2.595505617977528,True,False,False,False
-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,50000.0,4.459915611814346,1.0675105485232068,4.324894514767933,True,False,False,False
-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,56400.0,3.627906976744186,0.979328165374677,3.9147286821705425,True,False,False,False
-119.79,36.74,35.0,853.0,296.0,1228.0,289.0,1.0513,39600.0,2.9515570934256057,1.0242214532871972,4.249134948096886,True,False,False,False
-119.79,36.74,52.0,173.0,87.0,401.0,84.0,2.1094,75000.0,2.0595238095238093,1.0357142857142858,4.773809523809524,True,False,False,False
-119.8,36.74,25.0,1717.0,542.0,1343.0,471.0,0.799,51800.0,3.6454352441613587,1.1507430997876857,2.851380042462845,True,False,False,False
-119.8,36.75,41.0,1659.0,466.0,1391.0,447.0,1.3527,61200.0,3.7114093959731544,1.0425055928411633,3.111856823266219,True,False,False,False
-119.82,36.74,52.0,610.0,128.0,406.0,122.0,1.8967,43800.0,5.0,1.0491803278688525,3.3278688524590163,True,False,False,False
-119.82,36.72,25.0,2581.0,528.0,1642.0,509.0,1.6435,52600.0,5.070726915520629,1.037328094302554,3.225933202357564,True,False,False,False
-119.82,36.72,17.0,1276.0,242.0,927.0,238.0,2.6176,54100.0,5.361344537815126,1.0168067226890756,3.8949579831932772,True,False,False,False
-119.83,36.73,21.0,1702.0,358.0,1347.0,316.0,2.4137,62100.0,5.386075949367089,1.1329113924050633,4.262658227848101,True,False,False,False
-119.83,36.72,28.0,60.0,10.0,46.0,13.0,4.35,67500.0,4.615384615384615,0.7692307692307693,3.5384615384615383,True,False,False,False
-119.83,36.71,43.0,355.0,81.0,233.0,75.0,2.4167,73900.0,4.733333333333333,1.08,3.1066666666666665,True,False,False,False
-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,53000.0,4.671195652173913,1.0625,3.720108695652174,True,False,False,False
-119.8,36.71,29.0,1541.0,291.0,1007.0,313.0,2.0043,53500.0,4.92332268370607,0.9297124600638977,3.2172523961661343,True,False,False,False
-119.81,36.71,25.0,1026.0,221.0,789.0,183.0,1.5625,52800.0,5.60655737704918,1.2076502732240437,4.311475409836065,True,False,False,False
-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,48500.0,4.181818181818182,1.0532915360501567,3.670846394984326,True,False,False,False
-119.8,36.72,15.0,1908.0,417.0,1383.0,375.0,1.0472,57800.0,5.088,1.112,3.688,True,False,False,False
-119.79,36.7,23.0,1731.0,363.0,1210.0,341.0,1.3922,49500.0,5.07624633431085,1.064516129032258,3.5483870967741935,True,False,False,False
-119.8,36.7,28.0,1592.0,304.0,962.0,282.0,1.3304,51300.0,5.6453900709219855,1.0780141843971631,3.4113475177304964,True,False,False,False
-119.81,36.7,52.0,314.0,57.0,178.0,66.0,1.2404,52500.0,4.757575757575758,0.8636363636363636,2.696969696969697,True,False,False,False
-119.78,36.72,22.0,354.0,121.0,530.0,115.0,2.1458,34400.0,3.0782608695652174,1.0521739130434782,4.608695652173913,True,False,False,False
-119.79,36.72,41.0,1562.0,322.0,927.0,277.0,1.3047,44100.0,5.6389891696750905,1.1624548736462095,3.3465703971119134,True,False,False,False
-119.78,36.71,35.0,1987.0,394.0,1233.0,383.0,1.3587,45300.0,5.18798955613577,1.0287206266318538,3.2193211488250655,True,False,False,False
-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,44400.0,4.462915601023018,1.1278772378516624,3.9130434782608696,True,False,False,False
-119.76,36.72,24.0,1240.0,265.0,1035.0,232.0,2.875,60600.0,5.344827586206897,1.1422413793103448,4.461206896551724,True,False,False,False
-119.75,36.71,38.0,1481.0,435.0,1543.0,372.0,1.4577,49800.0,3.9811827956989245,1.1693548387096775,4.147849462365591,True,False,False,False
-119.74,36.73,34.0,1254.0,272.0,1056.0,279.0,2.3269,50800.0,4.494623655913978,0.974910394265233,3.78494623655914,True,False,False,False
-119.76,36.73,46.0,1347.0,282.0,854.0,267.0,1.8723,52600.0,5.044943820224719,1.0561797752808988,3.198501872659176,True,False,False,False
-119.76,36.73,39.0,1553.0,363.0,1449.0,341.0,1.4419,45500.0,4.55425219941349,1.064516129032258,4.249266862170088,True,False,False,False
-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,52100.0,4.272388059701493,1.0055970149253732,3.1436567164179103,True,False,False,False
-119.74,36.73,42.0,1236.0,272.0,946.0,261.0,2.0536,50000.0,4.735632183908046,1.0421455938697317,3.624521072796935,True,False,False,False
-119.69,36.75,6.0,1926.0,303.0,965.0,316.0,4.7463,93100.0,6.094936708860759,0.9588607594936709,3.0537974683544302,True,False,False,False
-119.67,36.74,19.0,2788.0,614.0,1365.0,525.0,2.7813,120300.0,5.310476190476191,1.1695238095238096,2.6,True,False,False,False
-119.69,36.74,17.0,2438.0,598.0,1563.0,538.0,1.5449,62500.0,4.5315985130111525,1.1115241635687731,2.9052044609665426,True,False,False,False
-119.69,36.75,13.0,2343.0,409.0,1347.0,405.0,4.0027,93100.0,5.785185185185185,1.0098765432098766,3.325925925925926,True,False,False,False
-119.67,36.73,27.0,2845.0,417.0,1219.0,460.0,4.9196,117900.0,6.184782608695652,0.9065217391304348,2.65,True,False,False,False
-119.69,36.73,30.0,2437.0,349.0,1005.0,380.0,7.2211,171700.0,6.413157894736842,0.9184210526315789,2.6447368421052633,True,False,False,False
-119.69,36.74,23.0,2097.0,385.0,911.0,405.0,3.5128,121600.0,5.177777777777778,0.9506172839506173,2.2493827160493827,True,False,False,False
-119.69,36.71,25.0,556.0,79.0,249.0,71.0,4.4583,108300.0,7.830985915492958,1.1126760563380282,3.507042253521127,True,False,False,False
-119.67,36.72,31.0,843.0,140.0,453.0,149.0,2.6875,153800.0,5.657718120805369,0.9395973154362416,3.040268456375839,True,False,False,False
-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,225000.0,4.466424682395644,1.1742286751361162,2.88021778584392,True,False,False,False
-119.72,36.73,9.0,1914.0,491.0,1116.0,424.0,1.4646,65900.0,4.514150943396227,1.1580188679245282,2.6320754716981134,True,False,False,False
-119.72,36.72,15.0,1713.0,246.0,766.0,232.0,6.8162,127200.0,7.383620689655173,1.0603448275862069,3.3017241379310347,True,False,False,False
-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,54200.0,4.114213197969543,1.0862944162436547,1.7208121827411167,True,False,False,False
-119.71,36.73,19.0,3972.0,585.0,1586.0,560.0,5.2608,151400.0,7.0928571428571425,1.0446428571428572,2.8321428571428573,True,False,False,False
-119.72,36.71,7.0,2456.0,463.0,1350.0,424.0,3.0179,91600.0,5.7924528301886795,1.0919811320754718,3.1839622641509435,True,False,False,False
-119.73,36.72,15.0,2246.0,456.0,1190.0,403.0,2.0294,70400.0,5.573200992555831,1.13151364764268,2.9528535980148884,True,False,False,False
-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,49300.0,3.6473429951690823,0.9903381642512077,3.289855072463768,True,False,False,False
-119.69,36.69,36.0,1432.0,269.0,836.0,237.0,2.1563,88300.0,6.042194092827004,1.1350210970464134,3.5274261603375527,True,False,False,False
-119.76,36.68,29.0,1243.0,312.0,836.0,277.0,1.8355,74200.0,4.487364620938628,1.1263537906137184,3.0180505415162453,True,False,False,False
-119.67,36.65,20.0,2512.0,449.0,1464.0,450.0,3.9211,92300.0,5.582222222222223,0.9977777777777778,3.2533333333333334,True,False,False,False
-119.63,36.64,33.0,1036.0,181.0,620.0,174.0,3.4107,110400.0,5.954022988505747,1.0402298850574712,3.5632183908045976,True,False,False,False
-119.65,36.62,6.0,1931.0,422.0,1344.0,414.0,1.6607,58000.0,4.664251207729468,1.0193236714975846,3.246376811594203,True,False,False,False
-119.68,36.63,39.0,1237.0,256.0,638.0,239.0,3.0139,65300.0,5.175732217573222,1.0711297071129706,2.6694560669456067,True,False,False,False
-119.74,36.65,19.0,2546.0,463.0,1257.0,418.0,2.9013,89500.0,6.090909090909091,1.1076555023923444,3.007177033492823,True,False,False,False
-119.68,36.62,31.0,834.0,229.0,616.0,211.0,1.6602,61200.0,3.9526066350710902,1.085308056872038,2.919431279620853,True,False,False,False
-119.73,36.62,35.0,2080.0,365.0,1026.0,333.0,3.5781,92800.0,6.246246246246246,1.0960960960960962,3.081081081081081,True,False,False,False
-119.73,36.59,31.0,1551.0,296.0,1058.0,287.0,3.3438,92600.0,5.40418118466899,1.0313588850174216,3.686411149825784,True,False,False,False
-119.8,36.68,31.0,2214.0,432.0,1326.0,416.0,2.1691,66700.0,5.322115384615385,1.0384615384615385,3.1875,True,False,False,False
-119.78,36.65,27.0,1226.0,240.0,706.0,211.0,2.77,68400.0,5.81042654028436,1.1374407582938388,3.345971563981043,True,False,False,False
-119.82,36.64,30.0,1694.0,312.0,1008.0,321.0,2.2466,96000.0,5.277258566978193,0.9719626168224299,3.1401869158878504,True,False,False,False
-119.8,36.65,34.0,2263.0,423.0,1184.0,407.0,1.7692,74200.0,5.560196560196561,1.0393120393120394,2.909090909090909,True,False,False,False
-119.89,36.73,43.0,524.0,93.0,302.0,93.0,2.6146,81300.0,5.634408602150538,1.0,3.247311827956989,True,False,False,False
-119.87,36.72,30.0,1584.0,316.0,984.0,300.0,2.0658,67900.0,5.28,1.0533333333333332,3.28,True,False,False,False
-119.89,36.7,32.0,1485.0,269.0,867.0,271.0,2.5809,78300.0,5.479704797047971,0.992619926199262,3.199261992619926,True,False,False,False
-119.85,36.74,35.0,1191.0,190.0,537.0,182.0,3.5375,96700.0,6.543956043956044,1.043956043956044,2.9505494505494507,True,False,False,False
-119.84,36.77,6.0,1853.0,473.0,1397.0,417.0,1.4817,72000.0,4.443645083932854,1.1342925659472423,3.3501199040767387,True,False,False,False
-119.83,36.76,15.0,3291.0,772.0,1738.0,634.0,1.976,67300.0,5.190851735015773,1.2176656151419558,2.7413249211356465,True,False,False,False
-119.82,36.75,41.0,1022.0,209.0,741.0,213.0,2.0781,48800.0,4.7981220657277,0.9812206572769953,3.4788732394366195,True,False,False,False
-119.84,36.75,34.0,1186.0,300.0,774.0,271.0,1.575,57100.0,4.376383763837638,1.1070110701107012,2.856088560885609,True,False,False,False
-119.83,36.75,33.0,662.0,183.0,607.0,181.0,1.3929,55600.0,3.657458563535912,1.011049723756906,3.3535911602209945,True,False,False,False
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,67900.0,5.083950617283951,0.9580246913580247,2.0592592592592593,True,False,False,False
-119.81,36.76,51.0,2419.0,486.0,1284.0,426.0,2.2029,54200.0,5.678403755868545,1.1408450704225352,3.0140845070422535,True,False,False,False
-119.81,36.75,52.0,1827.0,356.0,855.0,353.0,1.7636,55100.0,5.175637393767706,1.0084985835694051,2.4220963172804533,True,False,False,False
-119.82,36.76,41.0,1973.0,399.0,1107.0,375.0,1.8971,66900.0,5.261333333333333,1.064,2.952,True,False,False,False
-119.82,36.76,46.0,2194.0,563.0,924.0,542.0,1.4028,68500.0,4.047970479704797,1.0387453874538746,1.7047970479704797,True,False,False,False
-119.8,36.76,52.0,1853.0,437.0,764.0,390.0,1.6429,69200.0,4.751282051282051,1.1205128205128205,1.958974358974359,True,False,False,False
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,58400.0,4.277511961722488,1.0741626794258374,2.7655502392344498,True,False,False,False
-119.81,36.76,52.0,1792.0,352.0,1049.0,357.0,2.4375,57100.0,5.019607843137255,0.9859943977591037,2.9383753501400562,True,False,False,False
-119.8,36.76,52.0,2224.0,418.0,832.0,406.0,2.3952,78400.0,5.477832512315271,1.0295566502463054,2.0492610837438425,True,False,False,False
-119.79,36.76,52.0,1185.0,260.0,635.0,239.0,1.175,56100.0,4.958158995815899,1.0878661087866108,2.6569037656903767,True,False,False,False
-119.79,36.75,52.0,377.0,97.0,530.0,96.0,1.0,45000.0,3.9270833333333335,1.0104166666666667,5.520833333333333,True,False,False,False
-119.8,36.75,46.0,2625.0,593.0,1368.0,551.0,1.5273,59000.0,4.764065335753176,1.0762250453720508,2.4827586206896552,True,False,False,False
-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2.1055,61300.0,5.178494623655914,1.070967741935484,2.9268817204301074,True,False,False,False
-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,51300.0,4.384615384615385,0.9938461538461538,2.92,True,False,False,False
-119.78,36.75,49.0,1175.0,307.0,982.0,278.0,1.2937,52000.0,4.226618705035971,1.10431654676259,3.5323741007194243,True,False,False,False
-119.78,36.75,43.0,2070.0,512.0,1925.0,444.0,1.4635,46600.0,4.662162162162162,1.1531531531531531,4.335585585585585,True,False,False,False
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,49800.0,3.926900584795322,0.9415204678362573,3.108187134502924,True,False,False,False
-119.76,36.75,35.0,1607.0,383.0,1407.0,382.0,2.19,53400.0,4.206806282722513,1.0026178010471205,3.683246073298429,True,False,False,False
-119.76,36.75,41.0,1576.0,417.0,1567.0,366.0,1.2545,45500.0,4.306010928961749,1.139344262295082,4.281420765027322,True,False,False,False
-119.77,36.76,40.0,2009.0,519.0,2219.0,505.0,1.2101,49100.0,3.978217821782178,1.0277227722772277,4.394059405940594,True,False,False,False
-119.77,36.76,43.0,1623.0,294.0,781.0,272.0,1.869,56000.0,5.966911764705882,1.0808823529411764,2.8713235294117645,True,False,False,False
-119.77,36.76,43.0,1945.0,413.0,1492.0,422.0,1.5174,54600.0,4.609004739336493,0.9786729857819905,3.5355450236966823,True,False,False,False
-119.76,36.75,35.0,2347.0,526.0,1676.0,481.0,1.6548,49400.0,4.879417879417879,1.0935550935550935,3.4844074844074844,True,False,False,False
-119.76,36.74,52.0,2137.0,448.0,1194.0,444.0,1.3029,69100.0,4.813063063063063,1.009009009009009,2.689189189189189,True,False,False,False
-119.77,36.74,50.0,1325.0,280.0,811.0,281.0,1.8667,62800.0,4.715302491103203,0.99644128113879,2.886120996441281,True,False,False,False
